

国内|央视 ,#genre#
CN•tw|中视闽南频道, rtmp://f13h.mine.nu/sat/tv091
CN•tw|中视闽南频道, rtmp://f13h.mine.nu:1935/sat/tv091
CN•tw|华视闽南频道, rtmp://f13h.mine.nu/sat/tv111
CN•tw|台视闽南频道, rtmp://f13h.mine.nu/sat/tv071
CN•tw|momoTV, rtmp://f13h.mine.nu/sat/tv761


CN•hk|plus 6, https://stream1.freetv.fun/46487d2b6c154af59ea48b77690848c41662ed1e066024cbeaae1f6df7105526.ctv
CN•hk|plus 7, https://stream1.freetv.fun/6b50bcf9cb4d2741a3835367c9507f9aff68040a95c16eb3ab143ffd914fd493.ctv
CN•hk|plus 8, https://stream1.freetv.fun/a4ff58ef1c87be11dc5b78a17be6e841d60a4d92f61e0cdded3c566349c99702.ctv
CN•hk|snap, https://stream1.freetv.fun/1dad0882045d6c9065bc63bc343aeb79d12a7bc07104336818f2b841c1fae70b.m3u8
CN•hk|TVB Plus, https://stream1.freetv.fun/5c71ddc1ee039d8057898c807e9cda2dfc61c7534d017fbf7c0de04c5c58c890.ctv
CN•hk|TVB Plus, http://php.jdshipin.com/TVOD/iptv.php?id=j2



香港卫视, https://stream1.freetv.fun/7a042cff75f5f9691fe1825f6cc2038b01bfdd6c7b4a25b24a03f067816e51ca.m3u8
香港卫视, https://stream1.freetv.fun/17bfdc9eb5ec56f6dc8839c56f3078234b490e441862758d5b76097fb7968ca9.m3u8
香港卫视, https://stream1.freetv.fun/8fb5ad980db9bb85194eb24010e6c655da429a3426108c336d13dcd848e94e93.ctv
香港卫视, https://stream1.freetv.fun/e06e2245cd56eb5f8705bdbc4a622a8b6be2c249723c987bedf610bc0a7b35df.m3u8

凤凰中文, http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰中文, https://stream1.freetv.fun/c8ad10f8d135ebbea6b77779874c1d8a6da07d925786ac11f855c0dfa87b4487.ctv
凤凰中文, https://stream1.freetv.fun/a46f52861e9ace633f2259316777ba8dbeeaffc6dc31608c64a6b0896cb10839.m3u8
凤凰中文, http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文, https://stream1.freetv.fun/a4e7e8c192fe538f4878412af5f611bf10948212e980cf029ac0500a7cb8962f.ctv
凤凰中文, https://stream1.freetv.fun/2b6cc397f0c461bb2bf1276d221fd2bf9372f51a0ba954e31d14b0a2c6a31da6.ctv

凤凰资讯, http://218.104.239.114:9901/tsfile/live/1012_1.m3u8
凤凰资讯, https://stream1.freetv.fun/55317db1dd958d493bc8a11eed6f260f7c0903ab196dbbb4b5bf379800ba397f.m3u8
凤凰资讯, https://stream1.freetv.fun/320c213f4bb29b607f6c659b2a94918fc7f922c996ede3738fdff2ab9bd90217.m3u8
凤凰资讯, https://stream1.freetv.fun/320c213f4bb29b607f6c659b2a94918fc7f922c996ede3738fdff2ab9bd90217.ctv
凤凰资讯, http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯, https://stream1.freetv.fun/7d3e0683dbf6e0636efa3bc17815aba2c44580449b0be83ed1e3ca97ed45bccc.ctv
凤凰资讯, https://stream1.freetv.fun/8207fefca4ec53194577b2ed278461db2f591ad800e535ba46d497749e2d7ee5.m3u8

凤凰香港, https://stream1.freetv.fun/a6e64c90fc24ccf34c0be8409108f8b9e4e4e91f51e8b3daa2bcfe108d2cfb20.ctv
凤凰香港, http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰香港, https://stream1.freetv.fun/db3451296672e22dfbd5f27d12f32675e8f9e4ca2379aa8097aeb2053a407e3f.m3u8
凤凰香港, https://stream1.freetv.fun/4d7545d1bbe9e3f8424f201e579f2648b2b2d7c55f9ddb3201f40c848807fc57.ctv


CN•tw|中天新闻, http://5.44.249.130:5002/ts/8i2mwhruaecye9fa.ts
CN•tw|中天新闻, http://152.32.229.52:5050/4gtv-4gtv009/index.m3u8?proxy=true

CN•hk|TVBS新聞, http://152.32.229.52:5050/4gtv-4gtv072/index.m3u8?proxy=true
CN•hk|TVBS HD, http://152.32.229.52:5050/4gtv-4gtv073/index.m3u8?proxy=true
CN•hk|TVBS Asia, http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
CN•hk|TVBS Asia, http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8


CN•hk|RTHK32, https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
CN•hk|RTHK32, https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
CN•hk|RTHK32, http://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8

CN•tw|Taiwan Plus, https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
CN•tw|Taiwan Plus, https://stream1.freetv.fun/bba4975d014ac372935015f9de9a053bb27a89060c6787a6caca49591a8a7b2e.m3u8

CN•hk|亚洲卫视, https://pull-hsbj.vzan.com/v/slowlive_821481626725612419.m3u8
CN•hk|亚洲卫视, https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
CN•hk|亚洲卫视, https://pull-hsbj.vzan.com/v/slowlive_821481626725612419.flv

CN•mo|莲花卫视, http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1

CN•hk|无线新闻, https://stream1.freetv.fun/b9fc79702a33d75d0fa4c22a19341be1a7120d111c47d9e109566b9d42020383.ctv
CN•hk|无线新闻, https://stream1.freetv.fun/ac251cfa2842fa2be9c70e0f852ca810ccfcaada7d0c4a67c41b1b9dd2621412.ctv



CN•hk|耀才财经, https://stream1.freetv.fun/9372d5d53589816008f331a4592de1cdf0e5eb37cd47a052d60a74be9041e816.m3u8
CN•hk|明珠台, https://stream1.freetv.fun/b49f11a7e68a76202daba76fb5c90eb8ef1c34d977c5e9eac0825112f74f87d3.ctv
CN•hk|明珠台, https://stream1.freetv.fun/e56abfec74a8d135ddfc2c074a81751b6fc41d0272d5f5519c218b2e56d3265f.m3u8
CN•hk|明珠台, https://stream1.freetv.fun/02a84e717bde4c74530fa751aff6d340c4a1757f966a59bdc9f37751a121ce37.ctv
CN•hk|明珠台, https://stream1.freetv.fun/4db377997e788111dc3a7a47fec67132e36bd8221c27f01f0d14ae82d86bc4ff.ctv
CN•hk|明珠台, https://stream1.freetv.fun/b49f11a7e68a76202daba76fb5c90eb8ef1c34d977c5e9eac0825112f74f87d3.ctv

CN•hk|美亚C+, http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
CN•hk|美亚C+, https://stream1.freetv.fun/99f3233e5bc35124a936ce032ec14fdf9c2ad50336346faaa4075affd912ca6e.m3u8
CN•hk|美亚C+, https://stream1.freetv.fun/32345d09e1f050cce33ecccc9c803cc97866cc36ddd83a8cca5395d0cd5ed20e.m3u8


CN•hk|无线翡翠频道, http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
CN•hk|无线翡翠频道, http://php.jdshipin.com:8880/smt.php?id=jade_twn
CN•hk|无线翡翠频道, http://php.jdshipin.com/smt.php?id=jade_twn
CN•hk|无线翡翠频道, https://stream1.freetv.fun/07b8f89d6c2bf405852bd8eb695e2389afdb45dfaf30d5273f8d2b819720681f.ctv
CN•hk|无线翡翠频道, https://stream1.freetv.fun/7626cd1e0830deb6cc37d51b751648e27e25c8136a22f61f6bb6ce5a85dcb0c4.ctv
CN•hk|无线翡翠频道, https://stream1.freetv.fun/ec738c8f8b5d5706670eb42e4fe79edc5d6f471ba93d0eb20dff4c372efef4db.ctv
CN•hk|无线翡翠频道, https://stream1.freetv.fun/8a31735d012894cb8c275ebf1a898a3bb42f7201dd54d6d1201d724877fd9c19.ctv
CN•hk|无线翡翠频道, https://stream1.freetv.fun/169afe453d043b4888d3e0684163a3c8e7c13738df07bcfa187dcd05223e3891.ctv
CN•hk|无线翡翠频道, https://stream1.freetv.fun/363a02513a5dbd6658d52b26c733386779319595957dce38c539ddb689d7b401.ctv

CN•hk|无线华丽频道, http://php.jdshipin.com/smt.php?id=Tvbjade
CN•hk|无线华丽频道, https://stream1.freetv.fun/f1d37838eb9f145fe4483d46a5977ec8e743b40ec2029aa1f8a93ae0c779eda3.ctv









数字|高清 ,#genre#

四川卫视4K, https://5r5tv.71781011.xyz/stream/channelid/1166462495?ticket=049c3c31babded6b916abc5851963815fff9ed0c&profile=pass
湖南卫视4K, https://5r5tv.71781011.xyz/stream/channelid/139225589?ticket=d39f49737f7da87783ca294ac20d3eb71f79cc16&profile=pass
深圳卫视4K, https://5r5tv.71781011.xyz/stream/channelid/763141934?ticket=be30a25fa84c6855d386f8a4a75100963398aa31&profile=pass
浙江卫视4K, https://5r5tv.71781011.xyz/stream/channelid/2058826982?ticket=5709c0b50aa742e0a29084aeafc76c4143ca56b7&profile=pass
江苏卫视4K, https://5r5tv.71781011.xyz/stream/channelid/358431831?ticket=8a246a0682068c73fd3fe316c478e5b308a27fcc&profile=pass
广东卫视4K, https://5r5tv.71781011.xyz/stream/channelid/1860352630?ticket=2cfb9521a4202dab6ecbf2eb9179184e24981777&profile=pass
山东卫视4K, https://5r5tv.71781011.xyz/stream/channelid/1546932614?ticket=a0e5a20cfaeaa032a819b7969460b4bf14dc0c79&profile=pass
东方卫视4K, https://5r5tv.71781011.xyz/stream/channelid/1482191567?ticket=ec88d78f98d03987aafe79daad607208e9056a7b&profile=pass

广东4K超高清,  http://38.75.136.137:98/gslb/dsdqpub/gdtvs3.m3u8?auth=testpub
浙江卫视4k, https://play-qukan.cztv.com/live/1758879019692345.m3u8
河北4K, https://event.pull.hebtv.com:443/live/live101.m3u8
苏州4K, https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8


爱上4K, https://5r5tv.71781011.xyz/stream/channelid/861053183?ticket=7607de6a6a0d6370db0f2443ff7333cc93ec3df9&profile=pass
4K超清, https://5r5tv.71781011.xyz/stream/channelid/731839214?ticket=2b1031f8dec2b56b08084af961554b109da59ff9&profile=pass





地方|系列 ,#genre#

BRTV国际频道, https://5r5tv.71781011.xyz/stream/channelid/1859629219?ticket=d0443074e9b6fe684b345d25f44647eb6f3a70be&profile=pass
BRTV卡酷少儿, https://5r5tv.71781011.xyz/stream/channelid/1051367919?ticket=b7a02f08787d7de8413159afb524925cc4265b8c&profile=pass
BRTV体育休闲, https://5r5tv.71781011.xyz/stream/channelid/1015049560?ticket=d12980283e8949aeb8a335e5b60641f9dec85cab&profile=pass
BRTV北京卫视, https://5r5tv.71781011.xyz/stream/channelid/1635513966?ticket=41f35a886ae9e0274397734bb25aa713b21e164a&profile=pass
BRTV纪实科教, https://5r5tv.71781011.xyz/stream/channelid/1332361868?ticket=67a82d2f4da02d53b6b794c10c09fb5363286409&profile=pass
BRTV影视, https://5r5tv.71781011.xyz/stream/channelid/1454051098?ticket=8cfc73f18b371def8b3aa78f716857ef1a452b10&profile=pass
BRTV文艺, https://5r5tv.71781011.xyz/stream/channelid/1825798266?ticket=66afea3d337d93834ed66977553a5f60eb68fa6d&profile=pass
BRTV财经, https://5r5tv.71781011.xyz/stream/channelid/455487619?ticket=7b0c7630fb460dc272133142e92980aef7a60507&profile=pass
BRTV生活, https://5r5tv.71781011.xyz/stream/channelid/1500267062?ticket=a0e2698da214b0aeaa87bcca1a1a7e941ac02052&profile=pass
BRTV新闻, https://5r5tv.71781011.xyz/stream/channelid/961635282?ticket=a80deb5a9680ae903f2994773de5b85fef037512&profile=pass

纪实人文, https://5r5tv.71781011.xyz/stream/channelid/2061819261?ticket=48ff2631658fa86a06d41ac6ff95b80a7e3cf457&profile=pass
财富天下, https://5r5tv.71781011.xyz/stream/channelid/817518415?ticket=43804b9e7b68ddeacffd8b14aff815a00c25223d&profile=pass
山东教育, https://5r5tv.71781011.xyz/stream/channelid/1961171177?ticket=cb2ddab007948961c69f88e4fa5dd1738b7a8e32&profile=pass



上海新闻,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001014/index.m3u8
东方财经,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001318/index.m3u8
第一财经,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001017/index.m3u8
上海都市,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001015/index.m3u8
金鹰纪实,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001230/index.m3u8
上海教育,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001268/index.m3u8
五星体育,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001018/index.m3u8
东方影视,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001016/index.m3u8
欢笑剧场,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001193/index.m3u8
都市剧场,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001203/index.m3u8
法治天地,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001195/index.m3u8
茶友频道,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001234/index.m3u8
快乐垂钓,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001235/index.m3u8
乐游,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001200/index.m3u8
金色学堂,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001194/index.m3u8
家庭理财,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001278/index.m3u8
财富天下,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001219/index.m3u8
生活时尚,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001199/index.m3u8
游戏风云,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001192/index.m3u8


第一财经, http://gslbserv.itv.cmvideo.cn/5000000010000027146/1.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=3
东方财经, http://gslbserv.itv.cmvideo.cn/5000000007000010003/1.m3u8?channel-id=bestzb&Contentid=5000000007000010003&livemode=1&stbId=3
东方影视, http://gslbserv.itv.cmvideo.cn/5000000010000032212/1.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=3
上海都市, http://gslbserv.itv.cmvideo.cn/5000000010000018926/1.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3
新闻综合, http://gslbserv.itv.cmvideo.cn/5000000011000031110/1.m3u8?channel-id=bestzb&Contentid=5000000011000031110&livemode=1&stbId=3
都市剧场, http://gslbserv.itv.cmvideo.cn/5000000011000031111/1.m3u8?channel-id=bestzb&Contentid=5000000011000031111&livemode=1&stbId=3
法治天地, http://gslbserv.itv.cmvideo.cn/9001547084732463424/1.m3u8?channel-id=bestzb&Contentid=9001547084732463424&livemode=1&stbId=3
欢笑剧场, http://gslbserv.itv.cmvideo.cn/5000000007000010001/1.m3u8?channel-id=bestzb&Contentid=5000000007000010001&livemode=1&stbId=3
欢笑剧场, http://gslbserv.itv.cmvideo.cn/5000000002000009455/1.m3u8?channel-id=bestzb&Contentid=5000000002000009455&livemode=1&stbId=3
金色学堂, http://gslbserv.itv.cmvideo.cn/5000000010000026105/1.m3u8?channel-id=bestzb&Contentid=5000000010000026105&livemode=1&stbId=3
五星体育, http://gslbserv.itv.cmvideo.cn/5000000010000017540/1.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
劲爆体育, http://gslbserv.itv.cmvideo.cn/5000000002000029972/1.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=3
游戏风云, http://gslbserv.itv.cmvideo.cn/5000000011000031114/1.m3u8?channel-id=bestzb&Contentid=5000000011000031114&livemode=1&stbId=3
生活时尚, http://gslbserv.itv.cmvideo.cn/5000000002000019634/1.m3u8?channel-id=bestzb&Contentid=5000000002000019634&livemode=1&stbId=3






BRTV纪实科教,  http://38.75.136.137:98/gslb/dsdqpub/btv3.m3u8?auth=testpub
重庆新闻,  http://38.75.136.137:98/gslb/dsdqpub/cqxw.m3u8?auth=testpub
重庆社会与法,  http://38.75.136.137:98/gslb/dsdqpub/cqds.m3u8?auth=testpub
天津都市,  http://38.75.136.137:98/gslb/dsdqpub/tjtv4.m3u8?auth=testpub
天津影视,  http://38.75.136.137:98/gslb/dsdqpub/tjtv3.m3u8?auth=testpub
五星体育,  http://38.75.136.137:98/gslb/dsdqpub/wxtyhd.m3u8?auth=testpub
第一财经,  http://38.75.136.137:98/gslb/dsdqpub/dycjhd.m3u8?auth=testpub
东方影视,  http://38.75.136.137:98/gslb/dsdqpub/shdsjhd.m3u8?auth=testpub
上海新闻,  http://38.75.136.137:98/gslb/dsdqpub/shxwhd.m3u8?auth=testpub
生活时尚,  http://38.75.136.137:98/gslb/dsdqpub/shsshd.m3u8?auth=testpub


浙江新闻, https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际, https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江教科, https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录, https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生, https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济, https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江, https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江少儿, https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8

DAZN体育壹, rtmp://f13h.mine.nu/sat/tv731
纬来体育, rtmp://f13h.mine.nu/sat/tv721
纬来体育, rtmp://f13h.mine.nu:1935/sat/tv721

天津体育,  http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub
南国都市, https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de



地方|其他 ,#genre#

苏州4k, https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州社会经济, https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
镇江新闻综合, http://cm-wshls.homecdn.com/live/2aa50.m3u8
镇江新闻综合, http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&amp;wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
赣榆新闻综合,rtmp://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv

青岛休闲资讯,  http://38.75.136.137:98/gslb/dsdqpub/sdqdtv4.m3u8?auth=testpub
青岛新闻综合,  http://38.75.136.137:98/gslb/dsdqpub/sdqdtv1.m3u8?auth=testpub
青岛生活服务,  http://38.75.136.137:98/gslb/dsdqpub/sdqdtv2.m3u8?auth=testpub
青岛影视频道,  http://38.75.136.137:98/gslb/dsdqpub/sdqdtv3.m3u8?auth=testpub
青岛都市频道,  http://38.75.136.137:98/gslb/dsdqpub/sdqdtv5.m3u8?auth=testpub
重庆红岩文化,  http://38.75.136.137:98/gslb/dsdqpub/cqss.m3u8?auth=testpub
重庆文体娱乐,  http://38.75.136.137:98/gslb/dsdqpub/cqyl.m3u8?auth=testpub
重庆重广融媒,  http://38.75.136.137:98/gslb/dsdqpub/cqjc.m3u8?auth=testpub
重庆红叶,  http://38.75.136.137:98/gslb/dsdqpub/cqkj.m3u8?auth=testpub
重庆汽摩,  http://38.75.136.137:98/gslb/dsdqpub/cqqm.m3u8?auth=testpub
重庆少儿,  http://38.75.136.137:98/gslb/dsdqpub/cqse.m3u8?auth=testpub
湖北经视,  http://38.75.136.137:98/gslb/dsdqpub/hbjs.m3u8?auth=testpub
宁夏卫视,  http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
天津新闻,  http://38.75.136.137:98/gslb/dsdqpub/tjtv1.m3u8?auth=testpub
天津教育,  http://38.75.136.137:98/gslb/dsdqpub/tjtv6.m3u8?auth=testpub
天津文艺,  http://38.75.136.137:98/gslb/dsdqpub/tjtv2.m3u8?auth=testpub
女性时尚,  http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub


岭南戏曲,  http://38.75.136.137:98/gslb/dsdqpub/gdlnxq.m3u8?auth=testpub
广东少儿,  http://38.75.136.137:98/gslb/dsdqpub/gdtvs5.m3u8?auth=testpub
广东民生,  http://38.75.136.137:98/gslb/dsdqpub/gdgga.m3u8?auth=testpub
广东体育,  http://38.75.136.137:98/gslb/dsdqpub/gdty.m3u8?auth=testpub
广东新闻,  http://38.75.136.137:98/gslb/dsdqpub/gdxwa.m3u8?auth=testpub
广东珠江,  http://38.75.136.137:98/gslb/dsdqpub/gdzj.m3u8?auth=testpub
广西都市,  http://38.75.136.137:98/gslb/dsdqpub/gxds.m3u8?auth=testpub
广西国际,  http://38.75.136.137:98/gslb/dsdqpub/gxgj.m3u8?auth=testpub
广西新闻,  http://38.75.136.137:98/gslb/dsdqpub/gxxw.m3u8?auth=testpub
广西移动,  http://38.75.136.137:98/gslb/dsdqpub/gxyd.m3u8?auth=testpub
广西综艺旅游,  http://38.75.136.137:98/gslb/dsdqpub/gxzy.m3u8?auth=testpub
湖北综合,  http://38.75.136.137:98/gslb/dsdqpub/hbzh.m3u8?auth=testpub
湖北教育,  http://38.75.136.137:98/gslb/dsdqpub/hbjy.m3u8?auth=testpub
湖北垄上,  http://38.75.136.137:98/gslb/dsdqpub/hbls.m3u8?auth=testpub
湖北生活,  http://38.75.136.137:98/gslb/dsdqpub/hbty.m3u8?auth=testpub



音乐现场, https://5r5tv.71781011.xyz/stream/channelid/417862428?ticket=dc02b2501e2484257f8e136e7aaed24790b3b8a6&profile=pass
朝阳融媒, https://5r5tv.71781011.xyz/stream/channelid/1620074539?ticket=66a5c435e2652150326209dfdbf73f9277cf49e7&profile=pass
密云电视台, https://5r5tv.71781011.xyz/stream/channelid/1162770270?ticket=0ef8e027220bef9815ab7de8aefbf3357a9f6ddc&profile=pass
房山电视台, https://5r5tv.71781011.xyz/stream/channelid/1760982322?ticket=c3a8f6e1b663a5bb5b16676343bf681e0d7a3c39&profile=pass
延庆电视台, https://5r5tv.71781011.xyz/stream/channelid/91656989?ticket=e694503a02e103d4a7ffcc13cd9ff7bd90f738d3&profile=pass







数字|剧场 ,#genre#

武侠剧场, https://5r5tv.71781011.xyz/stream/channelid/274387009?ticket=152316da3c10210775eac272001bf7cbc582e457&profile=pass
热播剧场, https://5r5tv.71781011.xyz/stream/channelid/1031231033?ticket=ac50d13b3a97ba5c54d1aa25e555830a64271ad0&profile=pass
古装剧场, https://5r5tv.71781011.xyz/stream/channelid/831590974?ticket=4e05b7e1bf11eceff0bac91d3f875588b529551b&profile=pass
军旅剧场, https://5r5tv.71781011.xyz/stream/channelid/27652562?ticket=65e4b250d3206a8f78f3696733941ff1797886de&profile=pass
家庭影院, https://5r5tv.71781011.xyz/stream/channelid/150450064?ticket=c9382308eececcc21b4549c821bccb9f4b9212ec&profile=pass
经典电影, https://5r5tv.71781011.xyz/stream/channelid/1286158805?ticket=df81cad25689692865dce27a2cffd855bdbaf3a8&profile=pass
喜剧影院, https://5r5tv.71781011.xyz/stream/channelid/1790761448?ticket=4482fdddd1c72aafa7aec4d9fed904bf7124277c&profile=pass

淘电影, https://5r5tv.71781011.xyz/stream/channelid/1098774811?ticket=868976872a65b461f5d27c21cc1ec9fa0e92b183&profile=pass
好学生, https://5r5tv.71781011.xyz/stream/channelid/1029916222?ticket=33d72d02976d3f2b4547c43343863c5501f28e94&profile=pass
老电影, https://5r5tv.71781011.xyz/stream/channelid/1647453063?ticket=ef78eb75865145fd24b7519ffcb261d846464b8d&profile=pass
淘剧场, https://5r5tv.71781011.xyz/stream/channelid/751888435?ticket=ef02708ec6c0c2ea49072b7e70f4d5f8dc18b0a8&profile=pass
淘娱乐, https://5r5tv.71781011.xyz/stream/channelid/1875406775?ticket=b773794e33d750f10125784f5ac763513aa918d3&profile=pass
淘精彩, https://5r5tv.71781011.xyz/stream/channelid/2015164038?ticket=2ac59553e9734969c7c575eeb99ac84f1d1820bb&profile=pass
爱生活, https://5r5tv.71781011.xyz/stream/channelid/907378217?ticket=90f376ffee03ca4d8b6003173e5c1c0d4fd41e23&profile=pass

萌宠TV, https://5r5tv.71781011.xyz/stream/channelid/30030936?ticket=2f9582788e158c5f8fa8a88c61f4a37232e05390&profile=pass
淘Baby, https://5r5tv.71781011.xyz/stream/channelid/1245023351?ticket=c2fb8b89513ee0d973a810c3f2af06cfec42fd38&profile=pass

快乐垂钓, https://5r5tv.71781011.xyz/stream/channelid/1373402822?ticket=cb6352854cfbc6e00731b2228d3d0fab30810e45&profile=pass
魅力时尚, https://5r5tv.71781011.xyz/stream/channelid/997363860?ticket=f6eeea188e9ba191d9d766824158bd2aaf06a64d&profile=pass

国学频道,  http://38.75.136.137:98/gslb/dsdqpub/gxpd.m3u8?auth=testpub
天元围棋,  http://38.75.136.137:98/gslb/dsdqpub/gztywq.m3u8?auth=testpub
动漫秀场,  http://38.75.136.137:98/gslb/dsdqpub/dmxchd.m3u8?auth=testpub
欢笑剧场,  http://38.75.136.137:98/gslb/dsdqpub/hxjchd.m3u8?auth=testpub


武术, https://5r5tv.71781011.xyz/stream/channelid/1097378699?ticket=25296acaddcbf0f62b756af56bc843b50b6ac7df&profile=pass
军事, https://5r5tv.71781011.xyz/stream/channelid/760320862?ticket=204d3a064dd7518ebe59c856acd638593f9ce8aa&profile=pass
解密, https://5r5tv.71781011.xyz/stream/channelid/1099418494?ticket=7d468e158ea90b410cb3f23eff647909ce5ff2e8&profile=pass
精选, https://5r5tv.71781011.xyz/stream/channelid/1606751869?ticket=72c9a2a87f4c938d860c10d29c8e3d969fb8dae6&profile=pass
戏曲, https://5r5tv.71781011.xyz/stream/channelid/314876229?ticket=4294bd01ed2461de7939c5db322284795c8ef739&profile=pass
星影, https://5r5tv.71781011.xyz/stream/channelid/559931491?ticket=33f4b65ef1a61556cb163014c917846896bafcb5&profile=pass
墨宝, https://5r5tv.71781011.xyz/stream/channelid/16962276?ticket=af0e1430223af9973c6aaa9a324f1f8404825122&profile=pass
美妆, https://5r5tv.71781011.xyz/stream/channelid/772563178?ticket=3bfdc005436e2b882936c6cc873802917e3dc088&profile=pass
美人, https://5r5tv.71781011.xyz/stream/channelid/1527798466?ticket=5b8aa3198b19f126ca942f211dcee4d4e586644c&profile=pass
动画, https://5r5tv.71781011.xyz/stream/channelid/381271494?ticket=b921aa52467fcb990201781ced90d0c8725adb91&profile=pass
光影, https://5r5tv.71781011.xyz/stream/channelid/1084842221?ticket=77e3aa3cd98db4becf1051819425132e1f98a3e7&profile=pass






数字|电影 ,#genre#


CHC影迷电影,  http://38.75.136.137:98/gslb/dsdqpub/chchd.m3u8?auth=testpub
CHC动作电影,  http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC家庭影院,  http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub

邵氏喜剧,  http://38.75.136.137:98/gslb/dsdqpub/lbssxj.m3u8?auth=testpub
邵氏动作,  http://38.75.136.137:98/gslb/dsdqpub/lbssdz.m3u8?auth=testpub
邵氏武侠,  http://38.75.136.137:98/gslb/dsdqpub/lbsswx.m3u8?auth=testpub
邵氏电影,  http://38.75.136.137:98/gslb/dsdqpub/lbssdy.m3u8?auth=testpub

周星驰电影,  http://38.75.136.137:98/gslb/dsdqpub/lbzxc.m3u8?auth=testpub
