




港|澳|台





凤凰中文,  http://rihou.cc:555/tv/[SX]凤凰中文 # http://rihou.cc:555/tv/[PL]凤凰中文 # http://php.jdshipin.com/TVOD/iptv.php?id=fhzw # http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw # http://iptv.4666888.xyz/iptv2A.php?id=27 # https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixtv_hd
Journy, https://linear-291.frequency.stream/dist/ovationtv/291/hls/master/playlist.m3u8
Bravo, http://fl3.moveonjoy.com/BRAVO/index.m3u8
BET, http://fl3.moveonjoy.com/BET_EAST/index.m3u8
TV One, http://fl3.moveonjoy.com/TV_ONE/index.m3u8
Starz, http://fl3.moveonjoy.com/STARZ/index.m3u8
FXX, http://fl3.moveonjoy.com/FXX/index.m3u8
SYFY, http://fl3.moveonjoy.com/SYFY/index.m3u8
Smithsonian, http://fl3.moveonjoy.com/SMITHSONIAN_CHANNEL/index.m3u8
Oxygen East, http://fl3.moveonjoy.com/OXYGEN/index.m3u8
Spike Outdoors, http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5c393cad2de254456f7ef8c2/master.m3u8?







国际|探索


History, https://linear-188.frequency.stream/dist/glewedtv/188/hls/master/playlist.m3u8
RT Documentary, https://rt-rtd.rttv.com/dvr/rtdoc/playlist_4500Kb.m3u8
RT Documentary, https://rt-rtd.rttv.com/live/rtdoc/playlist_4500Kb.m3u8
RT Documentary, https://rt-rtd.rttv.com/dvr/rtdoc/playlist.m3u8
文物宝库, http://live.dxhmt.cn:9080/19903718786/503136115d714e6796389709a5c74f77.m3u8
動物星球, http://61.221.215.25:8800/hls/57/index.m3u8
Wild Earth, https://wildearth-plex.amagi.tv/masterR1080p.m3u8
Wild TV, https://dfhsahpa45kk2.cloudfront.net/scheduler/scheduleMaster/476.m3u8
CN|CGTN Documentary, https://mn-nl.mncdn.com/dogusdyg_drone/cgtn/playlist.m3u8
CN|CGTN Documentary, https://amg00405-rakutentv-cgtndocumentary-rakuten-0ql8j.amagi.tv/master.m3u8
US|Top Stories by Newsy, https://linear-188.frequency.stream/dist/glewedtv/188/hls/master/playlist.m3u8
Court TV, https://content.uplynk.com/channel/6c0bd0f94b1d4526a98676e9699a10ef.m3u8
Crime 360, https://94a3e237.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X0NyaW1lMzYwX0hMUw/playlist.m3u8
Dateline, https://dz59iptwz5rxs.cloudfront.net/live/master.m3u8
National Geographic East, https://tvpass.org/live/NationalGeographicEast/hd
National Geographic East, https://fl3.moveonjoy.com/National_Geographic/index.m3u8
National Geographic East, https://fl41.moveonjoy.com/National_Geographic/index.m3u8
National Geographic Wild East, https://tvpass.org/live/NationalGeographicWildEast/hd
National Geographic Wild East, https://fl3.moveonjoy.com/Nat_Geo_Wild/index.m3u8
National Geographic Wild East, https://fl41.moveonjoy.com/Nat_Geo_Wild/index.m3u8
BBC America, http://143.244.60.30/Animal_Planet/index.m3u8
GZT, https://mn-nl.mncdn.com/gzttv/gzttv/playlist.m3u8
Military History, https://dai2-playlistserver.aws.syncbak.com/playlist/18497172/master.m3u8?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IkdyYXkyMDE2MDgyOSJ9.eyJtaWQiOiIxODQ5NzE3MiIsIm1kNSI6IjYzOWYxNjJjOTZjZjJmZWFmYjQ1YWY1NTA4MzhmMGQ4IiwiaWF0IjoxNTk0MDU4Mjc4LCJpc3MiOiJTeW5jYmFrIChURykifQ.m34pXxraDlVLkgkAtFOwXbZ4DqUaAXQjOrumoMi2Fso&checkedby:iptvcat.com
Military History, https://fl3.moveonjoy.com/Military_History/index.m3u8
Military History, https://fl41.moveonjoy.com/Military_History/index.m3u8
30A Loomered TV, https://30a-tv.com/loomer.m3u8

BBC Two HD, https://streamer.nexyl.uk/69ef899e-8ca9-4537-9f1a-fe8b4216afbb.m3u8
Military Home Life, https://cdn3.wowza.com/5/RXJNMFI3VlVkOEFP/encinitas/G0322_002/playlist.m3u8
US|Discovery Science, http://143.244.60.30/Discovery_Science/index.m3u8
Reelz, https://bcovlive-a.akamaihd.net/rc21a8bc6455344c699a06e9220fe2748/us-west-2/5245389775001/playlist.m3u8
Reelz, https://fl41.moveonjoy.com/REELZ/index.m3u8
TRT Belgesel, http://185.234.111.229:8000/play/a00f






国际|电影

24 Hour Free Movies, https://d1j2u714xk898n.cloudfront.net/scheduler/scheduleMaster/145.m3u8
30A TV Classic Movies, https://30a-tv.com/feeds/pzaz/30atvmovies.m3u8
LMN, http://143.244.60.30/LIFETIME_MOVIE_NETWORK/index.m3u8
Bollywood HD, https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/bollywood-hd/manifest.m3u8
Crave 2, https://fl3.moveonjoy.com/CRAVE_2/index.m3u8
DiscoverFilm, https://discoverfilm-discoverfilm-1-nl.samsung.wurl.tv/playlist.m3u8
Hallmark Movies Mysteries East, https://fl3.moveonjoy.com/HALLMARK_MOVIES_MYSTERIES/index.m3u8
Lifetime Movies East, https://fl3.moveonjoy.com/LIFETIME_MOVIE_NETWORK/index.m3u8
Made in Hollywood, https://connection3-ent-nz.samsung.wurl.tv/playlist.m3u8
Maverick Black Cinema, https://maverick-maverick-black-cinema-3-us.roku.wurl.tv/playlist.m3u8
MBC Bollywood, https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-bollywood/546eb40d7dcf9a209255dd2496903764/index.m3u8
MGM+ East, https://fl3.moveonjoy.com/EPIX/index.m3u8
Xplore TV, https://aegis-cloudfront-1.tubi.video/8d2bf7b1-0e93-405f-8c15-ac0756d05f66/playlist.m3u8
Movies Action, https://shls-live-enc.edgenextcdn.net/out/v1/46079e838e65490c8299f902a7731168/index.m3u8
Movies Thriller, https://shls-live-enc.edgenextcdn.net/out/v1/f6d718e841f8442f8374de47f18c93a7/index.m3u8
Movies!, https://dvrfl03.bozztv.com/hdirect/hdirect-ovair1-movies!/index.m3u8
MovieSphere, https://moviesphereuk-samsunguk.amagi.tv/playlist.m3u8
MyTime Movie Network, https://mytime-tcl.amagi.tv/playlist.m3u8
MyTime Movie Netwrok (Brazil), https://appletree-mytime-samsungbrazil.amagi.tv/playlist.m3u8
HBO 2 East, https://fl5.moveonjoy.com/HBO_2/index.m3u8
NEW K.MOVIES, https://ec3b4b7e.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X05FV0tNT1ZJRVNfSExT/playlist.m3u8
Rakuten Top Movies UK, https://0145451975a64b35866170fd2e8fa486.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-5987/master.m3u8
Rakuten TV Action Movies, https://bca5a421a70c46ad911efd0a4767c4bf.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6075/master.m3u8
Rakuten TV Action Movies, https://54045f0c40fd442c8b06df076aaf1e85.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6065/master.m3u8
Rakuten TV Comedy Movies, https://a300af98e00746e2acf2346f43e47bd1.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6191/master.m3u8
Rakuten TV Comedy Movies, https://9be783d652cd4b099cf63e1dc134c4a3.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6181/master.m3u8
Rakuten TV Drama Movies, https://d7e8ee3c924d4305a0c1840fe94c5d36.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6102/master.m3u8
Rakuten TV Drama Movies, https://fee09fd665814f51b939b6d106cf5f66.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6093/master.m3u8
Rakuten TV Top Movies, https://1d1b0d4cb6ae4c31985d13221795695b.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6057/master.m3u8
Sundance TV East, https://fl3.moveonjoy.com/SUNDANCE/index.m3u8
Sony Movie, http://fl3.moveonjoy.com/Sony_Movie_Channel/index.m3u8
AMC, http://fl5.moveonjoy.com/AMC_NETWORK/index.m3u8
Samuel Goldwyn Classics, https://samuelgoldwyn-classics-1-us.roku.wurl.tv/playlist.m3u8
Starz Encore Classic East, https://fl5.moveonjoy.com/STARZ_ENCORE_CLASSIC/index.m3u8
TCM, http://fl1.moveonjoy.com/TCM/index.m3u8
The Archive, https://ov.ottera.tv/live/master.m3u8?channel=mcom_ta_us







国际|生活


Channel V, https://stream1.freetv.fun/26d34ae392387d645f7b4e2e618ec871e66760ef0205416f9db0d5cfa95f57df.ctv
DIY, http://143.244.60.30/DIY/index.m3u8
FYI, http://fl3.moveonjoy.com/FYI/index.m3u8
Cooking, http://fl3.moveonjoy.com/COOKING_CHANNEL/index.m3u8

Tastemade, https://tastemade-xumo.amagi.tv/playlist.m3u8
30A Luxe Life Discovered, https://30a-tv.com/feeds/vidaa/luxelife.m3u8
Global Fashion Channel, https://pubgfc.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/playlist.m3u8
Fashion TV UHD, https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
Fashion TV, http://80.94.54.42/fashiontv/stream/playlist.m3u8
FashionTV Europe, https://68f1accef2154d2195cae87dec183843.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/RakutenTV-eu_FashionTV/playlist.m3u8
Fashion TV, http://91.247.68.229:8000/play/Fashion/index.m3u8
Revry [Not 24/7], https://linear-5.frequency.stream/dist/plex/5/hls/master/playlist.m3u8
Revry News, https://dcb264a4.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X1JldnJ5TmV3c19ITFM/playlist.m3u8
Revry Queer, https://linear-43.frequency.stream/dist/galxy/43/hls/master/playlist.m3u8
Hobby Maker, https://lo3.gemporia.com/abrhobbymakerukgfx/smil:livestreamFullHD.smil/playlist.m3u8
Lighting Lives Blessing Nations Smart Life Style TV (LLBN), https://brightstar-sls-pull-secure.akamaized.net/brightstarsls/stream.m3u8
Plous TV, https://vcp.myplaytv.com/glowtv/glowtv/playlist.m3u8
Start TV, http://fl3.moveonjoy.com/Start_Tv/index.m3u8
Superyacht TV, https://sy.wns.live/hls/stream.m3u8
Channel 11, https://stream1.freetv.fun/c429f9a26d194c07f60f2cc2ce74303b08d301367ba100b87e006a06914a088e.m3u8
HGTV, https://stream1.freetv.fun/e53a9407073d6d0eddfddf3c615845425fdcabb5fb61c636ff3365630e124b7c.ctv
Animal Planet, http://143.244.60.30/Animal_Planet/index.m3u8

10 Bold Adelaide, https://dce3793146fef017.mediapackage.us-west-2.amazonaws.com/out/v1/55cdf73af7894775ba6de8f57482b66a/CMAF_HLS/index.m3u8


Just for Laughs Gags, https://streams2.sofast.tv/sofastplayout/4c727f82-d2ec-4a07-870c-49a6f22ee6f9_0_HLS/master.m3u8
AFV, https://linear-12.frequency.stream/dist/plex/12/hls/master/playlist.m3u8
AFV Family, https://futuretoday-afv-family-2-be.samsung.wurl.tv/playlist.m3u8
AFV Family, https://ec4a5bcc9d664b48985de6095931aaa7.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/RakutenTV-eu_AmericasFunniestHomeVideos/playlist.m3u8
LOL! Network, https://lol-lolnetwork-2-nl.samsung.wurl.tv/playlist.m3u8
KSHB-DT3, https://cvtv.cvalley.net/hls/KSHBLaff/KSHBLaff.m3u8
30A Ridiculous TV, https://30a-tv.com/feeds/720p/63.m3u8
Fail Army, https://bd93cfed.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X0ZhaWxBcm15X0hMUw/playlist.m3u8
Failarmy International, https://failarmy-international-in.samsung.wurl.tv/playlist.m3u8
Humor Mill [Not 24/7], https://damkf751d85s1.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/HumorMill-DistroTV/152.m3u8

HollyWire, https://bozztv.com/hwotta/playlist/playlist.m3u8
ABC 9 Manchester NH (WMUR-TV) (720p), https://livetv-fa.tubi.video/wmur/playlist.m3u8

AccuWeather Now (1080p), https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00684-accuweather-accuweather-plex/playlist.m3u8
Fox Weather (720p), https://247wlive.foxweather.com/stream/index.m3u8
Sky News Weather (720p), https://distro001-gb-hls1-prd.delivery.skycdp.com/easel_cdn/ngrp:weather_loop.stream_all/playlist.m3u8

Cinevault Westerns, https://gsn-cinevault-westerns-2-us.roku.wurl.tv/playlist.m3u8

FilmRise Classic TV, https://d2tv4k5moji5m7.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-lu4pzh9l4b57p/master.m3u8

The Archive, https://cineverse.g-mana.live/media/09899328-5b22-4d3e-ba1e-111856798c99/playlist_3.m3u8
Chile Channel, https://v2.tustreaming.cl/chilechannel/index.m3u8













国际|成人



Babes,http://88.212.7.11/live/test_basbes_hd_hevc/playlist.m3u8
Brazzers,http://88.212.7.11/live/test_brazzers_hd_hevc/playlist.m3u8
Extasy,http://88.212.7.11/live/test_extasy_hd_hevc/playlist.m3u8
Erox,http://88.212.7.11/live/test_erox_hd_hevc/playlist.m3u8
Dorcel,http://88.212.7.11/live/test_dorcel_hd_hevc/playlist.m3u8
Desire,http://88.212.7.11/live/test_desire_hd_hevc/playlist.m3u8  
Leo HD,http://88.212.7.11/live/test_leo_hd_hevc/playlist.m3u8
Reality Kings,http://88.212.7.11/live/test_realitykings_sd_hevc/playlist.m3u8
Eroxxx,http://88.212.7.11/live/test_eroxxx_hd_hevc/playlist.m3u8













电影|点播


无间道, https://vip.ffzy-play6.com/20221017/13_ddfc1740/index.m3u8
无间道2, https://vip.lzcdn2.com/20220323/300_8be28e1c/index.m3u8
无间道3：终极无间, https://vip.ffzy-play2.com/20221127/1567_f1965b4b/index.m3u8
龙之家族, https://vip.ffzy-play6.com/20221116/7265_dd503587/index.m3u8
十面埋伏, https://vip.ffzy-play7.com/20221117/5218_ad30347f/index.m3u8
哗！英雄, https://vip.ffzy-play6.com/20221112/6371_9b5bf930/index.m3u8
最佳损友, https://vip.ffzy-play7.com/20221115/4630_078a1b22/index.m3u8
最佳损友闯情关, https://vip.ffzy-play7.com/20221116/4843_accffdd6/index.m3u8
江湖情, https://vip.ffzy-play7.com/20221115/4682_5ffb4872/index.m3u8
群龙夺宝, https://vip.ffzy-play7.com/20221115/4561_89102ea4/index.m3u8
肝胆相照, https://vip.ffzy-play7.com/20221115/4468_44f459bb/index.m3u8
五虎将之决裂, https://vip.ffzy-play6.com/20221112/6190_0250331a/index.m3u8
天地雄心, https://vip.ffzy-play7.com/20221113/4187_a7c41927/index.m3u8
天与地, https://vip.ffzy-play6.com/20221112/6144_016eb00a/index.m3u8
扫毒2, https://vip.ffzy-play6.com/20221111/5625_f06cc476/index.m3u8
阿飞正传, https://vip.ffzy-play7.com/20221112/3705_a3bb4cae/index.m3u8
杀手的童话, https://vip.ffzy-play7.com/20221112/3690_803bfb83/index.m3u8
龙腾四海, https://vip.ffzy-play7.com/20221112/3563_422b85c5/index.m3u8
至尊计状元才, https://vip.ffzy-play7.com/20221112/3440_9d089764/index.m3u8
追龙, https://vip.ffzy-play7.com/20221104/1464_ed9d6c5d/index.m3u8
侠盗联盟, https://vip.ffzy-play7.com/20221104/1442_e5eca889/index.m3u8
墨攻, https://vip.ffzy-play2.com/20221022/308_7d10fa04/index.m3u8
未来警察, https://vip.ffzy-play6.com/20221022/1000_fa615f2b/index.m3u8
狄仁杰之通天帝国, https://vip.ffzy-play2.com/20221021/129_ed646884/index.m3u8
三国之见龙卸甲, https://vip.ffzy-play6.com/20221022/935_ffb2fe05/index.m3u8
老鼠爱上猫, https://vip.ffzy-play2.com/20221019/50_7eedcf07/index.m3u8
龙凤斗, https://vip.ffzy-play2.com/20221019/18_d8d1ad76/index.m3u8
阿虎, https://vip.ffzy-play2.com/20221019/3_0fc63857/index.m3u8
黑金, https://vip.ffzy-play6.com/20221022/751_a7889097/index.m3u8
孤男寡女, https://vip.ffzy-play6.com/20221021/643_da3f8354/index.m3u8
旺角卡门, https://vip.ffzy-play1.com/20221018/469_ab458c38/index.m3u8
寒战, https://vip.ffzy-play6.com/20221019/157_bf0740ee/index.m3u8
寒战2, https://vip.lz-cdn3.com/20220907/12892_5eb849b0/index.m3u8
拆弹专家, https://vip.ffzy-online.com/20221015/719_80ff87c2/index.m3u8
拆弹专家2, https://vip.ffzy-online.com/20221015/722_e32c42bc/index.m3u8
卫斯理之蓝血人, https://vip.ffzy-play6.com/20221020/234_4fc21f9b/index.m3u8
建党伟业, https://vip.ffzy-play6.com/20221019/168_f44e1477/index.m3u8
赌侠大战拉斯维加斯, https://vip.ffzy-online.com/20221017/873_cf765959/index.m3u8
赌城大亨之新哥传奇, https://vip.ffzy-online.com/20221017/864_5fbb1d87/index.m3u8
赌城大亨II之至尊无敌, https://vip.ffzy-online.com/20221017/863_ed22c0c3/index.m3u8
解救吾先生, https://vip.ffzy-play.com/20221017/1618_2e6027ee/index.m3u8
天下无贼, https://vip.ffzy-play6.com/20221018/39_d0036fb2/index.m3u8
天下无贼, https://vip.ffzy-play6.com/20221018/39_d0036fb2/index.m3u8
江湖, https://vip.ffzy-play6.com/20221019/84_a64c541f/index.m3u8
龙在边缘, https://vip.ffzy-play.com/20221017/1754_95490c99/index.m3u8
龙在江湖, https://vip.ffzy-play.com/20221017/1755_28d3688d/index.m3u8
门徒, https://vip.ffzy-play.com/20221017/1787_03664048/index.m3u8
让子弹飞, https://vip.ffzy-play7.com/20230116/11563_b9f44814/index.m3u8
让子弹飞, https://vip.ffzy-play7.com/20230116/11563_b9f44814/index.m3u8
义不容辞, https://vip.ffzy-play7.com/20221208/8724_89db1c6d/index.m3u8
霸王别姬, https://vip.ffzy-play7.com/20221112/3726_f8288d50/index.m3u8
秦颂, https://vip.ffzy-play7.com/20221112/3653_ad708d24/index.m3u8
有话好好说, https://vip.ffzy-play7.com/20221112/3406_98dc6f14/index.m3u8
命运呼叫转移, https://vip.ffzy-play6.com/20221030/2878_fd228534/index.m3u8
赵氏孤儿, https://vip.ffzy-play6.com/20221022/1071_73fbd377/index.m3u8
非诚勿扰, https://vip.ffzy-play2.com/20221021/162_cb2bb175/index.m3u8
非诚勿扰2, https://vip.ffzy-play2.com/20221021/163_a55441c0/index.m3u8
卡拉是条狗, https://vip.ffzy-play6.com/20221020/264_d622ce7f/index.m3u8
私人订制, https://vip.ffzy-play6.com/20221019/192_52684124/index.m3u8
手机, https://vip.ffzy-play6.com/20221019/107_6107b581/index.m3u8
古董局中局, https://vip.ffzy-online.com/20221017/983_2bd33011/index.m3u8
大腕, https://vip.ffzy-play6.com/20221019/66_5c1f5d09/index.m3u8
我和我的家乡, https://vip.ffzy-play1.com/20221018/511_7936e28c/index.m3u8
我和我的祖国, https://vip.ffzy-play1.com/20221018/512_4544d0ed/index.m3u8
活着, https://vip.ffzy-play.com/20221011/100_192cffb5/index.m3u8
疯狂的外星人, https://vip.ffzy-online2.com/20230607/38938_95adfc88/index.m3u8
疯狂的赛车, https://vip.ffzy-play2.com/20221021/169_37d917eb/index.m3u8
疯狂的石头, https://vip.ffzy-play2.com/20221021/170_91678c84/index.m3u8
你好北京, https://vip.ffzy-play7.com/20230416/22452_5318e52a/index.m3u8
第三个人, https://vip.ffzy-play7.com/20230407/21350_043ad4f7/index.m3u8
我和我的父辈, https://vip.ffzy-play7.com/20230307/17542_0c58cae5/index.m3u8
大唐玄奘, https://vip.ffzy-play7.com/20230306/17314_0230edb6/index.m3u8
江湖儿女, https://vip.ffzy-play7.com/20230205/13419_960c8951/index.m3u8
人在囧途, http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
人在囧途, https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
人再囧途之泰囧, https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8
囧妈, https://vip.ffzy-online.com/20230122/54089_b5925cb9/index.m3u8
港囧, https://vip.ffzy-play7.com/20230112/11082_fde1a94d/index.m3u8
一出好戏, https://vip.ffzy-play.com/20221015/949_ecf3b061/index.m3u8
奇迹, https://vip.ffzy-play7.com/20221125/6961_0c69f3cf/index.m3u8
说出你的秘密, https://vip.ffzy-play6.com/20221112/6077_927afdf1/index.m3u8
催眠大师, https://vip.ffzy-play7.com/20221028/433_adf31dfd/index.m3u8
心花路放, https://vip.ffzy-play6.com/20221027/2366_e83b4d22/index.m3u8
火星没事, https://vip.ffzy-play2.com/20221021/232_89153806/index.m3u8
夜店, https://vip.ffzy-play6.com/20221022/1049_8ee06bf6/index.m3u8
嘻游记, https://vip.ffzy-play6.com/20221022/1023_fae8e09f/index.m3u8
爱情呼叫转移, https://vip.ffzy-play2.com/20221021/64_ed0aeec3/index.m3u8
爱情呼叫转移Ⅱ：爱情左右, https://vip.ffzy-play2.com/20221021/65_57ffccd0/index.m3u8
摩登年代, https://vip.ffzy-play6.com/20221021/516_0ef76f45/index.m3u8
搞定岳父大人, https://vip.ffzy-play6.com/20221021/474_a64f2156/index.m3u8
春娇与志明, https://vip.ffzy-play6.com/20221021/451_53670596/index.m3u8
一夜惊喜, https://vip.ffzy-play6.com/20221019/211_225bbe08/index.m3u8
无人区, https://vip.ffzy-play6.com/20221019/203_ce8ad9b0/index.m3u8
记忆切割, https://vip.ffzy-play.com/20221017/1473_691592bd/index.m3u8
幕后玩家, https://vip.ffzy-play.com/20221018/1847_f9676687/index.m3u8
我不是药神, https://vip.ffzy-play1.com/20221018/478_c3afed66/index.m3u8
爱情神话, https://vip.ffzy-online.com/20221015/575_a2c32b8f/index.m3u8
超时空同居, https://vip.ffzy-online.com/20221015/745_b4a413ef/index.m3u8
雄兵出击高清, https://v.cdnlz4.com/20231201/26186_1cd3ed6c/2000k/hls/mixed.m3u8
存亡之战高清, https://svip.high21-playback.com/20241213/40555_5eef5126/index.m3u8
存亡之战超清, https://v.cdnlz12.com/20241213/17760_f2ada493/2000k/hls/mixed.m3u8
第二十条TH, https://vip.ffzy-play2.com/20240215/59562_169d8bd2/2000k/hls/mixed.m3u8
热辣滚烫TH, https://ikcdn01.ikzybf.com/20240213/qeySwP3F/2000kb/hls/index.m3u8
暴走财神5HD, https://v.cdnlz12.com/20240214/11569_e1ddc734/2000k/hls/mixed.m3u8
熊出没·逆转时空HD, https://vip.ffzy-online2.com/20230521/37661_330568c0/index.m3u8
金手指HD国, https://vip.ffzyread1.com/20240213/24278_dc4a204f/2000k/hls/mixed.m3u8
金手指HD粤, https://v.cdnlz12.com/20240213/11556_3642faee/2000k/hls/mixed.m3u8
醉拳, https://txmov2.a.kwimgs.com/upic/2021/09/30/18/BMjAyMTA5MzAxODM1NTFfMTI0MzE0NjMyOF81ODEwNDc3MzAzOF8yXzM=_b_B1b01bbe5b567f842b3de0b78109d1907.mp4
醉拳, https://vip.ffzy-play7.com/20230202/13070_b42acba9/index.m3u8
醉拳2, https://vip.ffzy-play6.com/20221129/9308_1fceb255/index.m3u8
醉拳3, https://vip.ffzy-play7.com/20221112/3468_38ba3d24/index.m3u8
双龙会, https://alimov2.a.kwimgs.com/upic/2021/10/01/19/BMjAyMTEwMDExOTA1MDVfMTI0MzE0NjMyOF81ODE5NzY0NzAyOF8yXzM=_b_B6eb284159f267349ab21b64feb3d48ce.mp4
双龙会, https://vip.ffzy-play6.com/20221112/6064_afbd5214/index.m3u8
龙门飞甲, http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
龙门飞甲, https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8
黄飞鸿之一:壮志凌云, http://jsmov2.a.yximgs.com/bs3/video-hls/5189554175568165120_hlsb.m3u8
黄飞鸿之一:壮志凌云, https://cdn4.yzzy-tv-cdn.com/20220617/21900_8ceba9f5/index.m3u8
黄飞鸿之二:男儿当自强, https://cdn4.yzzy-tv-cdn.com/20220606/17341_21dfaf46/index.m3u8
黄飞鸿之二:男儿当自强, https://txmov2.a.kwimgs.com/upic/2020/05/16/01/BMjAyMDA1MTYwMTAyMjFfMjEyNDgzMjg2XzI4NjI3OTAwNTc5XzJfMw==_b_Bc1101c249e7355d840c4495b7bfd84a4.mp4
黄飞鸿之三:狮王争霸, https://alimov2.a.kwimgs.com/upic/2020/05/15/08/BMjAyMDA1MTUwODQ5NTdfMjEyNDgzMjg2XzI4NTc1ODg4MzEyXzJfMw==_b_Bd4d927d62d45dd2f3e065114d9aebb25.mp4
黄飞鸿之铁鸡斗蜈蚣, http://jsmov2.a.yximgs.com/bs3/video-hls/5250634242822045870_hlsb.m3u8
黄飞鸿之铁鸡斗蜈蚣, https://cdn2.yzzy-tv-cdn.com/20220415/13227_56714be0/index.m3u8
黄飞鸿之龙行天下, https://vip.ffzy-play7.com/20221129/7657_0e98ee6f/index.m3u8
黄飞鸿之一代宗师, https://vip.ffzy-play6.com/20221129/9335_097bc8c1/index.m3u8
黄飞鸿之西域雄狮, https://cdn1.yzzy-tv-cdn.com/20220415/eAed3SPA/index.m3u8
义胆雄心, http://jsmov2.a.yximgs.com/bs3/video-hls/5237686462055775486_hlsb.m3u8
义胆雄心, https://vip.ffzy-play7.com/20221129/7714_a0c75de1/index.m3u8
东方三侠, http://jsmov2.a.yximgs.com/bs3/video-hls/5222205346628851891_hlsb.m3u8
倩女幽魂妖魔道, http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂人间道, http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂道道道, http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
九一神雕侠侣, http://jsmov2.a.yximgs.com/bs3/video-hls/5227553349016599035_hlsb.m3u8
九一神雕侠侣, https://vip.ffzy-play6.com/20221112/6044_68796407/index.m3u8
九二神雕之痴心情长剑, http://jsmov2.a.yximgs.com/bs3/video-hls/5188428323796620673_hlsb.m3u8
刀剑笑, http://jsmov2.a.yximgs.com/bs3/video-hls/5215168447635500734_hlsb.m3u8
刀剑笑, https://vip.ffzy-play7.com/20221112/3808_6690be34/index.m3u8
天若有情, http://jsmov2.a.yximgs.com/bs3/video-hls/5246412168297899387_hlsb.m3u8
天若有情, https://vip.ffzy-play6.com/20221112/6132_760d67fd/index.m3u8
龙兄虎弟, http://jsmov2.a.yximgs.com/bs3/video-hls/5250352837791566632_hlsb.m3u8
龙兄虎弟, https://vip.ffzy-play6.com/20221116/7264_5b0b594e/index.m3u8
东方秃鹰, http://jsmov2.a.yximgs.com/bs3/video-hls/5218546164654879826_hlsb.m3u8
东方秃鹰, https://vip.ffzy-play7.com/20221209/9044_d3e0dbd4/index.m3u8
投名状, https://cdn13.yzzy-tv-cdn.com/20230128/9592_3d21d729/index.m3u8
中南海保镖, https://cdn12.yzzy-tv-cdn.com/20221209/8943_e3bd0850/index.m3u8
杀手之王, https://cdn10.yzzy-tv-cdn.com/20221023/2307_200a0670/index.m3u8
